cell,bare_attempt_id,U_over_D,T_over_D,branch,Z_bare,Z_converted,Z_reopt,basin_bare,basin_reopt,bound_limited,dD,dOmega,dOmega_over_D,dZ,dZ_convert,different_basin,floor_limited,resnorm_reopt
bethe_mg1_bare,ea5d2969fa4a566b,0.9,0.001,insul-down,5.1615884175690914e-06,5.161588417568244e-06,5.161588417568244e-06,dark,dark,0,0.0,5.684341886080802e-14,5.684341886080802e-14,8.470329472543003e-19,8.470329472543003e-19,0,0,4.594034554004992e-05
bethe_mg1_bare,9beccf49e7aecf62,0.8,0.001,insul-down,5.1615884175690914e-06,5.161588417568244e-06,5.161588417568244e-06,dark,dark,0,0.0,5.684341886080802e-14,5.684341886080802e-14,8.470329472543003e-19,8.470329472543003e-19,0,0,4.633778572450939e-05
bethe_mg1_bare,dc25f5d7ef82a992,0.7,0.001,insul-down,5.1615884175690914e-06,5.161588417568244e-06,5.161588417568244e-06,dark,dark,0,0.0,5.684341886080802e-14,5.684341886080802e-14,8.470329472543003e-19,8.470329472543003e-19,0,0,4.6912621553997745e-05
bethe_mg1_bare,1c28ae77d5f736fd,0.6,0.001,insul-down,5.1615884175690914e-06,5.161588417568244e-06,5.161588417568244e-06,dark,dark,0,0.0,5.684341886080802e-14,5.684341886080802e-14,8.470329472543003e-19,8.470329472543003e-19,0,0,4.778653812792202e-05
bethe_mg1_bare,7940acdf9181c30d,0.5,0.001,insul-down,5.1615884175690914e-06,5.161588417568244e-06,3.146928908237505e-06,dark,dark,0,1.7081384529478837e-10,0.00022209982876830736,0.00022209982876830736,2.0146595093315866e-06,8.470329472543003e-19,0,0,3.79578490929473e-05
bethe_mg1_bare,edfd038c6477b304,2.0,0.002,metal-up,0.6350373119457591,0.6350373119457582,0.6350373119457582,metal,metal,0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0,0,4.6057187598596464e-05
bethe_mg1_bare,353675067d203a05,2.05,0.002,metal-up,0.6187348213160915,0.6187348213160906,0.6187348213160906,metal,metal,0,0.0,2.842170943040401e-14,2.842170943040401e-14,8.881784197001252e-16,8.881784197001252e-16,0,0,3.8956549078003684e-05
bethe_mg1_bare,f09770386687154f,2.1,0.002,metal-up,0.6012704902246471,0.6012704902246461,0.6012704902246461,metal,metal,0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,0,0,3.577222692139846e-05
bethe_mg1_bare,17948eb66bf24db9,2.15,0.002,metal-up,0.5829812216167414,0.5829812216167402,0.5829812216167402,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.2212453270876722e-15,1.2212453270876722e-15,0,0,3.4502992604891384e-05
bethe_mg1_bare,fb85fe5976aa0c3f,2.2,0.002,metal-up,0.5648290092964956,0.5648290092964947,0.5648290092964947,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,8.881784197001252e-16,8.881784197001252e-16,0,0,3.10083964152592e-05
bethe_mg1_bare,5194c25661abe047,2.25,0.002,metal-up,0.5461029919694421,0.5461029919694408,0.5461029919694408,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.3322676295501878e-15,1.3322676295501878e-15,0,0,2.8341391517963176e-05
bethe_mg1_bare,3b63fe25868e8377,2.3,0.002,metal-up,0.5266948683926641,0.5266948683926629,0.5266948683926629,metal,metal,0,0.0,7.815970093361102e-14,7.815970093361102e-14,1.2212453270876722e-15,1.2212453270876722e-15,0,0,2.6802717655578026e-05
bethe_mg1_bare,7ffc49a360eab6bb,2.35,0.002,metal-up,0.506629561800022,0.5066295618000208,0.5066295618000208,metal,metal,0,0.0,0.0,0.0,1.2212453270876722e-15,1.2212453270876722e-15,0,0,2.6194282004074854e-05
bethe_mg1_bare,d402ce7de285e6c0,2.4,0.002,metal-up,0.4867136512968467,0.48671365129684585,0.48671365129684585,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,8.326672684688674e-16,8.326672684688674e-16,0,0,2.359831383627613e-05
bethe_mg1_bare,dc7b23fb7301860a,2.45,0.002,metal-up,0.46571918363119363,0.4657191836311926,0.46618983139260156,metal,metal,0,3.802313237639965e-05,4.093473007316106e-05,4.093473007316106e-05,0.0004706477614079274,1.0547118733938987e-15,0,0,2.177923252145514e-05
bethe_mg1_bare,9985afae541660b5,2.5,0.002,metal-up,0.4451897694302883,0.4451897694302872,0.4445053667391194,metal,metal,0,5.4927027520537686e-05,6.162078936711168e-05,6.162078936711168e-05,0.0006844026911689283,1.1102230246251565e-15,0,0,2.2479114592469122e-05
bethe_mg1_bare,a5550f71c8f6ab1d,2.55,0.002,metal-up,0.4233584003150851,0.4233584003150837,0.42241135741191477,metal,metal,0,7.649491091857308e-05,8.750637935150962e-05,8.750637935150962e-05,0.0009470429031703254,1.3877787807814457e-15,0,0,2.318106333061438e-05
bethe_mg1_bare,5298abc6fbbfe2ea,2.6,0.002,metal-up,0.40125162094452266,0.40125162094452216,0.3999067528791127,metal,metal,0,0.00010967158286455392,0.00012748190005851257,0.00012748190005851257,0.0013448680654099543,4.996003610813204e-16,0,0,2.3884705425268574e-05
bethe_mg1_bare,9a5683d1738f6a0e,2.65,0.002,metal-up,0.3790657504819492,0.3790657504819482,0.37699404779019363,metal,metal,0,0.0001705128275370782,0.00020208329588911056,0.00020208329588911056,0.0020717026917555503,9.992007221626409e-16,0,0,2.458970484606533e-05
bethe_mg1_bare,31bc23987abf0de8,2.7,0.002,metal-up,0.3557900595914038,0.35579005959140264,0.35366889700200593,metal,metal,0,0.00017727985337820384,0.0002123239168128066,0.0002123239168128066,0.0021211625893978736,1.1657341758564144e-15,0,0,2.529571893166237e-05
bethe_mg1_bare,0aa42c4bd5838b7e,2.75,0.002,metal-up,0.33433348214196534,0.3343334821419643,0.32993153593316704,metal,metal,0,0.0003726508999833608,0.0004539275885875327,0.0004539275885875327,0.004401946208798302,1.0547118733938987e-15,0,0,2.6002462538383557e-05
bethe_mg1_bare,ba41e44828bc28e5,2.8,0.002,metal-up,0.3101985883884291,0.31019858838842795,0.305786161389267,metal,metal,0,0.00038514601024945,0.00046095551625313647,0.00046095551625313647,0.004412426999162111,1.1657341758564144e-15,0,0,2.6709695981383607e-05
bethe_mg1_bare,4141f2f2f972427c,2.85,0.002,metal-up,0.28561703566606206,0.2856170356660612,0.2812279548157828,metal,metal,0,0.0003933459594262223,0.00046792093867509266,0.00046792093867509266,0.004389080850279281,8.326672684688674e-16,0,0,2.7417216029714908e-05
bethe_mg1_bare,1efd925485c7e93c,2.9,0.002,metal-up,0.2606479309159305,0.26064793091592925,0.25626977444628724,metal,metal,0,0.000404240380235274,0.0004749249118560783,0.0004749249118560783,0.004378156469643291,1.27675647831893e-15,0,0,2.8125104430830075e-05
bethe_mg1_bare,7f804267ed076a9d,2.95,0.002,metal-up,0.2353041258127803,0.2353041258127797,0.23087205484832884,metal,metal,0,0.00042531742177095294,0.00048204447701039044,0.00048204447701039044,0.0044320709644514455,5.828670879282072e-16,0,0,2.883309065874961e-05
bethe_mg1_bare,40c363b453d97a15,3.0,0.002,metal-up,0.20904433138101108,0.20904433138101042,0.20639267645468137,metal,metal,0,0.0001808414620133765,0.0004979510556779587,0.0004979510556779587,0.0026516549263297107,6.661338147750939e-16,0,0,3.0337489649670115e-05
bethe_mg1_bare,a70c4b921ce2a94c,3.05,0.002,metal-up,0.18269221100618677,0.18269221100618624,0.1802439164204257,metal,metal,0,0.0001678810153079302,0.0005149688179244549,0.0005149688179244549,0.0024482945857610683,5.273559366969494e-16,0,0,3.1092083839877145e-05
bethe_mg1_bare,5397e249a15eb285,3.1,0.002,metal-up,0.1557602344073688,0.15576023440736847,0.15355276750077881,metal,metal,0,0.00015375842313340368,0.0005273875265032757,0.0005273875265032757,0.002207466906589989,3.3306690738754696e-16,0,0,3.1808794566838415e-05
bethe_mg1_bare,bbf05dab91179a19,3.15,0.002,metal-up,0.1285485440411315,0.1285485440411309,0.12664066135156896,metal,metal,0,0.00011857726455394985,0.0006037257357505155,0.0006037257357505155,0.0019078826895625456,6.106226635438361e-16,0,0,3.292729214114286e-05
bethe_mg1_bare,35e8d9eb3d2b693e,3.2,0.002,metal-up,0.10915385287960591,0.10915385287960551,0.09541935713109363,metal,metal,0,0.001737353311968639,0.0006172891930162905,0.0006172891930162905,0.01373449574851228,4.0245584642661925e-16,0,0,3.242815692562422e-05
bethe_mg1_bare,c890496446f7d50c,3.25,0.002,metal-up,0.06756545183846041,0.06756545183846029,0.0666244638517042,metal,metal,0,5.142223725427067e-05,0.0006085388178078688,0.0006085388178078688,0.0009409879867562088,1.249000902703301e-16,0,0,3.4276887672343774e-05
bethe_mg1_bare,3395204f0cfe8ce1,3.3,0.002,metal-up,0.04640540605551739,0.046405406055517684,0.04569635980025299,metal,metal,0,4.219709515066068e-05,0.0006140350855901033,0.0006140350855901033,0.0007090462552644047,2.914335439641036e-16,0,0,6.0716188536134424e-05
bethe_mg1_bare,66cf543216273bae,3.35,0.002,metal-up,0.04382074805499489,0.04382074805499469,0.043009044475608056,metal,metal,0,5.705475453697366e-05,0.0006232170024205175,0.0006232170024205175,0.0008117035793868341,2.0122792321330962e-16,0,0,0.00011767729065689038
bethe_mg1_bare,0613db5272cd4f7a,3.4,0.002,metal-up,0.041513264695874984,0.04151326469587447,0.040706110323556643,metal,metal,0,5.81843208654351e-05,0.0006262702188806202,0.0006262702188806202,0.0008071543723183403,5.134781488891349e-16,0,0,0.00017634980716362282
bethe_mg1_bare,6e3f9c3a3b5f9293,3.45,0.002,metal-up,0.03948691745518162,0.03948691745518176,0.038677268324720425,metal,metal,0,5.9960571726859827e-05,0.000629695248335338,0.000629695248335338,0.000809649130461193,1.3877787807814457e-16,0,0,0.00023418210101978177
bethe_mg1_bare,7a56f2182e8bdfa4,3.5,0.002,metal-up,0.03766666366078137,0.03766666366078112,0.036870293902510794,metal,metal,0,5.9527006820937235e-05,0.0006328721082411448,0.0006328721082411448,0.0007963697582705764,2.498001805406602e-16,0,0,0.0002907860206933569
bethe_mg1_bare,58338c3eb458f8a7,3.55,0.002,metal-up,0.03602490036077273,0.0360249003607728,0.03524170070649712,metal,metal,0,5.896287122874114e-05,0.0006360607506081806,0.0006360607506081806,0.0007831996542756112,6.938893903907228e-17,0,0,0.0003461086325350421
bethe_mg1_bare,3f06a03701784408,3.6,0.002,metal-up,0.0345204879450452,0.0345204879450447,0.03374287418501454,metal,metal,0,5.926023541073279e-05,0.0006395954517159907,0.0006395954517159907,0.0007776137600306599,4.996003610813204e-16,0,0,0.0004001775525834399
bethe_mg1_bare,8c3e495d051ce453,3.7,0.002,metal-up,0.031856315621511096,0.031856315621511144,0.031098637497957268,metal,metal,0,5.848728202660983e-05,0.0006463601774484573,0.0006463601774484573,0.0007576781235538281,4.85722573273506e-17,0,0,0.0005047561510430191
bethe_mg1_bare,8eac340c395fb31c,3.8,0.002,metal-up,0.029533658493623795,0.029533658493623778,0.02879618968363795,metal,metal,0,5.746560038693942e-05,0.0006530970985281215,0.0006530970985281215,0.0007374688099858438,1.734723475976807e-17,0,0,0.0006049366380634924
bethe_mg1_bare,12b77c78f33883ec,3.9,0.002,metal-up,0.02747256361492729,0.02747256361492722,0.02673021915080087,metal,metal,0,5.9444367900409866e-05,0.0006620692948331452,0.0006620692948331452,0.0007423444641264203,7.28583859910259e-17,0,0,0.0007010902496330455
bethe_mg1_bare,27053f69af21845c,4.0,0.002,metal-up,0.025602128987564633,0.025602128987564633,0.024864934000144556,metal,metal,0,6.008349229647556e-05,0.0006706626196830712,0.0006706626196830712,0.0007371949874200763,0.0,0,0,0.0007935245255041763
bethe_mg1_bare,07a2dabe46258c49,1.9,0.002,metal-down,0.6717145430725645,0.6717145430725634,0.6717145430725634,metal,metal,0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.450725565400616e-05
bethe_mg1_bare,dab94894e2492137,1.8,0.002,metal-down,0.7059887710575911,0.7059887710575898,0.7059887710575898,metal,metal,0,0.0,0.0,0.0,1.2212453270876722e-15,1.2212453270876722e-15,0,0,2.702286250385557e-05
bethe_mg1_bare,3fef6bbce9f6c70b,1.7,0.002,metal-down,0.7380781694083423,0.7380781694083416,0.7380781694083416,metal,metal,0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0,0,2.191201746472473e-05
bethe_mg1_bare,aca76bb7d60488cc,1.6,0.002,metal-down,0.7681936725047156,0.7681936725047147,0.7681936725047147,metal,metal,0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0,0,1.799463310198266e-05
bethe_mg1_bare,58e35a89e103c913,1.5,0.002,metal-down,0.7964177108588942,0.7964177108588932,0.7964177108588932,metal,metal,0,0.0,4.263256414560601e-14,4.263256414560601e-14,9.992007221626409e-16,9.992007221626409e-16,0,0,1.4803503261779816e-05
bethe_mg1_bare,cbd42297fe291c1e,1.4,0.002,metal-down,0.8227952999465857,0.8227952999465893,0.8227952999465893,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,3.552713678800501e-15,3.552713678800501e-15,0,0,1.2089260268426071e-05
bethe_mg1_bare,84ee82856715870c,1.3,0.002,metal-down,0.8473136918000126,0.8473136918000129,0.8473136918000129,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,3.3306690738754696e-16,3.3306690738754696e-16,0,0,9.83183223077892e-06
bethe_mg1_bare,f3c563f0151787cd,1.2,0.002,metal-down,0.869962191447383,0.8699621914473823,0.8699621914473823,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,6.661338147750939e-16,6.661338147750939e-16,0,0,8.009635826134353e-06
bethe_mg1_bare,b4aaabf016a25a4a,1.1,0.002,metal-down,0.890787975558445,0.8907879755584446,0.8907879755584446,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,4.440892098500626e-16,4.440892098500626e-16,0,0,6.438530135670276e-06
bethe_mg1_bare,99b35245ed16e304,1.0,0.002,metal-down,0.9097933364293075,0.9097933364293074,0.9097933364293074,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1102230246251565e-16,1.1102230246251565e-16,0,0,5.0858730183851756e-06
bethe_mg1_bare,11b4ca8b21e016aa,0.9,0.002,metal-down,0.9269793157164095,0.9269793157164091,0.9269793157164091,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,3.3306690738754696e-16,3.3306690738754696e-16,0,0,3.9294569727493e-06
bethe_mg1_bare,8648828738ddb4ed,0.8,0.002,metal-down,0.9423460958947493,0.942346095894749,0.942346095894749,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,2.220446049250313e-16,2.220446049250313e-16,0,0,2.953221072290586e-06
bethe_mg1_bare,59c8928c44f8b6d3,0.7,0.002,metal-down,0.9558941241099072,0.9558941241099069,0.9558620240385066,metal,metal,0,5.2298730861821685e-06,1.922905283890941e-06,1.922905283890941e-06,3.2100071400531505e-05,2.220446049250313e-16,0,0,2.230436412342435e-06
bethe_mg1_bare,5ad88bca64d9df70,0.6,0.002,metal-down,0.9676244009833898,0.9676244009833894,0.9675641160261153,metal,metal,0,1.1035490837502104e-05,3.621109627260921e-06,3.621109627260921e-06,6.028495727450345e-05,3.3306690738754696e-16,0,0,1.650236685306574e-06
bethe_mg1_bare,d7e65dbcb89dddb6,0.5,0.002,metal-down,0.9775387358013827,0.977538735801383,0.9774702510410053,metal,metal,0,1.4970355987409256e-05,4.082883812372984e-06,4.082883812372984e-06,6.848476037746298e-05,2.220446049250313e-16,0,0,1.1541772317881326e-06
bethe_mg1_bare,4a1bdfa7814b8846,4.0,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.339403670732227e-05
bethe_mg1_bare,9b0a2e4ee63c57ba,3.9,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.3397960369649214e-05
bethe_mg1_bare,9865f0f955f16154,3.8,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.3402205985297235e-05
bethe_mg1_bare,904546f271a96226,3.7,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.340680923427084e-05
bethe_mg1_bare,f452118158a88418,3.6,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,2.842170943040401e-14,2.842170943040401e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.3411810848865965e-05
bethe_mg1_bare,141349670383e781,3.55,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.341447536670779e-05
bethe_mg1_bare,007e362549c81fe5,3.5,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.341725749422228e-05
bethe_mg1_bare,82984f906fdc0ee6,3.45,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.34201641660696e-05
bethe_mg1_bare,6bf336035b57489d,3.4,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.3423202832884244e-05
bethe_mg1_bare,24ae2b42b25d8443,3.35,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.342638150790657e-05
bethe_mg1_bare,3fe398ea387812f6,3.3,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.342970881859122e-05
bethe_mg1_bare,49a895878fd647db,3.25,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.343319406381898e-05
bethe_mg1_bare,b9944a8b521ba084,3.2,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.3436847277409564e-05
bethe_mg1_bare,1fbad994a290b70d,3.15,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.344067929874158e-05
bethe_mg1_bare,c198b025ae0ebd7b,3.1,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.344470185140696e-05
bethe_mg1_bare,c72d57f5067b3284,3.05,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.34489276309516e-05
bethe_mg1_bare,ed3322b666e07fc9,3.0,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.345337040292869e-05
bethe_mg1_bare,0c8539fbec3e0253,2.95,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.345804511266727e-05
bethe_mg1_bare,1c2dcb0193a5b910,2.9,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.3462968008379534e-05
bethe_mg1_bare,5d081ddef569e57d,2.85,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.34681567794964e-05
bethe_mg1_bare,0aadf99138da230c,2.8,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.347363071240946e-05
bethe_mg1_bare,e74b77b3a20428be,2.75,0.002,insul-down,2.3513488446245608e-07,2.3513488445206172e-07,2.3513488445206172e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.0394364812231147e-17,1.0394364812231147e-17,0,0,4.347941086617553e-05
